,发卡行名称,长度,取值,卡种
3870,Joint-Stock bank,16,6234451,借记卡
3871,Joint-Stock bank,16,6234452,借记卡
3872,Joint-Stock bank,16,6234453,借记卡
3873,PROCREDIT BANK CONGO,16,62343800,借记卡
3874,National Bank of Kenya Limited,16,62344000,借记卡
3875,National Bank of Kenya Limited,16,62344001,借记卡
3876,National Bank of Kenya Limited,16,62441500,贷记卡
3877,National Bank of Kenya Limited,16,62441501,贷记卡
3878,National Bank of Kenya Limited,16,62344100,预付费卡
3879,Financiera Cuallix,16,624416,贷记卡
3880,Financiera Cuallix,16,6244166,贷记卡
3881,Asia Merchant Bank Limited,16,6234440,借记卡
3882,Asia Merchant Bank Limited,16,6234441,借记卡
3883,Asia Merchant Bank Limited,16,6292710,借记卡
3884,Asia Merchant Bank Limited,16,6292711,借记卡
3885,Tsesnabank Joint Stock Company,16,6234670,借记卡
3886,Tsesnabank Joint Stock Company,16,6234671,借记卡
3887,Tsesnabank Joint Stock Company,16,6263740,贷记卡
3888,Tsesnabank Joint Stock Company,16,6263741,贷记卡
3889,CrediMax,16,624418,贷记卡
3890,Al Tail Money Transfer,16,6292720,预付费卡
3891,Al Tail Money Transfer,16,6292790,预付费卡
3892,Al Tail Money Transfer,16,6292791,预付费卡
3893,BRD Commercal Bank Limited,16,62345500,借记卡
3894,ABC BANKING CORPORATION LTD,16,62346000,借记卡
3895,ABC BANKING CORPORATION LTD,16,62346001,借记卡
3896,CJSC Spitamen Bank,16,6234620,借记卡
3897,CJSC Spitamen Bank,16,6234621,借记卡
3898,CJSC Spitamen Bank,16,6234622,借记卡
3899,CJSC Spitamen Bank,16,6234623,借记卡
3900,PJSCB ORIENT FINANS,16,62348100,借记卡
3901,PJSCB ORIENT FINANS,16,62348101,借记卡
3902,"Woori Card Co.,Ltd",16,620120,借记卡
3903,"Woori Card Co.,Ltd",16,621020,借记卡
3904,"Woori Card Co.,Ltd",16,621220,借记卡
3905,"Woori Card Co.,Ltd",16,623379,借记卡
3906,"Woori Card Co.,Ltd",16,623393,借记卡
3907,"Woori Card Co.,Ltd",16,623454,借记卡
3908,"Woori Card Co.,Ltd",16,623470,借记卡
3909,"Woori Card Co.,Ltd",16,624343,贷记卡
3910,"Woori Card Co.,Ltd",16,624346,贷记卡
3911,"Woori Card Co.,Ltd",16,624373,贷记卡
3912,"Woori Card Co.,Ltd",16,624374,贷记卡
3913,"Woori Card Co.,Ltd",16,624380,贷记卡
3914,"Woori Card Co.,Ltd",16,624404,贷记卡
3915,"Woori Card Co.,Ltd",16,624420,贷记卡
3916,"Woori Card Co.,Ltd",16,624424,贷记卡
3917,"Woori Card Co.,Ltd",16,624437,贷记卡
3918,"Woori Card Co.,Ltd",16,624446,贷记卡
3919,"Woori Card Co.,Ltd",16,625220,贷记卡
3920,"Woori Card Co.,Ltd",16,625320,贷记卡
3921,VATTANAC BANK LIMITED,16,62346400,借记卡
3922,VATTANAC BANK LIMITED,16,62442600,贷记卡
3923,VATTANAC BANK LIMITED,16,62442601,贷记卡
3924,Cambodia Asia Bank ,16,624423,贷记卡
3925,Cambodia Asia Bank ,16,624425,贷记卡
3926,AYA BANK,16,62346600,借记卡
3927,AYA BANK,16,62443000,贷记卡
3928,AYA BANK,16,62443001,贷记卡
3929,AYA BANK,16,62443002,贷记卡
3930,MetaBank,16,62443800,贷记卡
3931,KANBAWZA BANK LIMITED,16,62347600,借记卡
3932,KANBAWZA BANK LIMITED,16,62444500,贷记卡
3933,KANBAWZA BANK LIMITED,16,62444501,贷记卡
3934,CAPITRON BANK,16,62348000,借记卡
3935,CAPITRON BANK,16,62348001,借记卡
3936,中国银行香港有限公司,16,622346,贷记卡
3937,中国银行香港有限公司,16,622347,贷记卡
3938,中国银行香港有限公司,16,622348,借记卡
3939,南洋商业银行,16,622349,贷记卡
3940,南洋商业银行,16,622350,贷记卡
3941,集友银行,16,622352,贷记卡
3942,集友银行,16,622353,贷记卡
3943,集友银行,16,622355,借记卡
3944,中国银行,19,621041,借记卡
3945,南洋商业银行,16,622351,借记卡
3946,中银通商务支付有限公司,16,620515,预付费卡
3947,中银通商务支付有限公司,16,920000,预付费卡
3948,中银通商务支付有限公司,19,921001,预付费卡
3949,中银通商务支付有限公司,19,921002,预付费卡
3950,中银通商务支付有限公司,16,620048,预付费卡
3951,中银通商务支付有限公司,19,620550,预付费卡
3952,中银通商务支付有限公司,19,621563,借记卡
3953,中银通商务支付有限公司,19,62053801,预付费卡
3954,中银通支付,19,921000,预付费卡
3955,中银通支付商务有限公司,19,6234390,预付费卡
3956,中银通商务支付有限公司,19,620038,预付费卡
3957,中国邮政储蓄银行信用卡中心,16,622812,贷记卡
3958,中国邮政储蓄银行信用卡中心,16,622810,贷记卡
3959,中国邮政储蓄银行信用卡中心,16,622811,贷记卡
3960,中国邮政储蓄银行信用卡中心,16,628310,贷记卡
3961,中国邮政储蓄银行信用卡中心,16,625919,贷记卡
3962,中国邮政储蓄银行信用卡中心,16,625368,贷记卡
3963,中国邮政储蓄银行信用卡中心,16,625367,贷记卡
3964,中国邮政储蓄银行信用卡中心,16,518905,贷记卡
3965,中国邮政储蓄银行信用卡中心,16,622835,贷记卡
3966,中国邮政储蓄银行信用卡中心,16,625603,贷记卡
3967,中国邮政储蓄银行信用卡中心,16,625605,贷记卡
3968,中信银行信用卡中心,15,376968,贷记卡
3969,中信银行信用卡中心,15,376969,贷记卡
3970,中信银行信用卡中心,16,400360,贷记卡
3971,中信银行信用卡中心,16,403391,贷记卡
3972,中信银行信用卡中心,16,403392,贷记卡
3973,中信银行信用卡中心,15,376966,贷记卡
3974,中信银行信用卡中心,16,404158,贷记卡
3975,中信银行信用卡中心,16,404159,贷记卡
3976,中信银行信用卡中心,16,404171,贷记卡
3977,中信银行信用卡中心,16,404172,贷记卡
3978,中信银行信用卡中心,16,404173,贷记卡
3979,中信银行信用卡中心,16,404174,贷记卡
3980,中信银行信用卡中心,16,404157,贷记卡
3981,中信银行信用卡中心,16,433667,贷记卡
3982,中信银行信用卡中心,16,433669,贷记卡
3983,中信银行信用卡中心,16,514906,贷记卡
3984,中信银行信用卡中心,16,403393,贷记卡
3985,中信银行信用卡中心,16,520108,贷记卡
3986,中信银行信用卡中心,16,433666,贷记卡
3987,中信银行信用卡中心,16,558916,贷记卡
3988,中信银行信用卡中心,16,622680,贷记卡
3989,中信银行信用卡中心,16,622688,贷记卡
3990,中信银行信用卡中心,16,622689,贷记卡
3991,中信银行信用卡中心,16,628206,贷记卡
3992,中信银行信用卡中心,16,556617,贷记卡
3993,中信银行信用卡中心,16,628209,贷记卡
3994,中信银行信用卡中心,16,518212,贷记卡
3995,中信银行信用卡中心,16,628208,贷记卡
3996,中信银行信用卡中心,16,356390,贷记卡
3997,中信银行信用卡中心,16,356391,贷记卡
3998,中信银行信用卡中心,16,356392,贷记卡
3999,中信银行信用卡中心,16,622916,贷记卡
4000,中信银行信用卡中心,16,622918,贷记卡
4001,中信银行信用卡中心,16,622919,贷记卡
4002,中信银行信用卡中心,16,628370,贷记卡
4003,中信银行信用卡中心,16,628371,贷记卡
4004,中信银行信用卡中心,16,628372,贷记卡
4005,中信银行信用卡中心,16,622766,贷记卡
4006,中信银行信用卡中心,16,622767,贷记卡
4007,中信银行信用卡中心,16,622768,贷记卡
4008,中信银行信用卡中心,16,622678,贷记卡
4009,中信银行信用卡中心,16,622679,贷记卡
4010,光大银行,16,622657,贷记卡
4011,光大银行,16,622685,贷记卡
4012,光大银行,16,622659,贷记卡
4013,中国光大银行,16,622687,贷记卡
4014,中国光大银行,16,625981,贷记卡
4015,中国光大银行,16,625979,贷记卡
4016,中国光大银行,16,356839,贷记卡
4017,中国光大银行,16,356840,贷记卡
4018,中国光大银行,16,406252,贷记卡
4019,中国光大银行,16,406254,贷记卡
4020,中国光大银行,16,425862,贷记卡
4021,中国光大银行,16,481699,贷记卡
4022,中国光大银行,16,524090,贷记卡
4023,中国光大银行,16,543159,贷记卡
4024,中国光大银行,16,622161,贷记卡
4025,中国光大银行,16,622570,贷记卡
4026,中国光大银行,16,622650,贷记卡
4027,中国光大银行,16,622655,贷记卡
4028,中国光大银行,16,622658,贷记卡
4029,中国光大银行,16,625975,贷记卡
4030,中国光大银行,16,625977,贷记卡
4031,中国光大银行,16,628201,贷记卡
4032,中国光大银行,16,628202,贷记卡
4033,中国光大银行,16,625976,贷记卡
4034,中国光大银行,16,625339,贷记卡
4035,中国光大银行,16,622801,贷记卡
4036,中国光大银行,16,625978,贷记卡
4037,中国光大银行,16,625980,贷记卡
4038,中国光大银行,16,625974,贷记卡
4039,华夏银行,16,523959,贷记卡
4040,华夏银行,16,528709,贷记卡
4041,华夏银行,16,539867,贷记卡
4042,华夏银行,16,539868,贷记卡
4043,华夏银行,16,622637,贷记卡
4044,华夏银行,16,622638,贷记卡
4045,华夏银行,16,628318,贷记卡
4046,华夏银行,16,528708,贷记卡
4047,华夏银行,16,622636,贷记卡
4048,华夏银行,16,625967,贷记卡
4049,华夏银行,16,625968,贷记卡
4050,华夏银行,16,625969,贷记卡
4051,浦发银行信用卡中心,16,625971,贷记卡
4052,浦发银行信用卡中心,16,625970,贷记卡
4053,浦发银行信用卡中心,15,377187,贷记卡
4054,浦发银行信用卡中心,16,625831,贷记卡
4055,浦发银行信用卡中心,16,622693,贷记卡
4056,浦发银行信用卡中心,16,625833,贷记卡
4057,恒丰银行,16,625191,贷记卡
4058,东亚银行有限公司,16,622265,贷记卡
4059,东亚银行有限公司,16,622266,贷记卡
4060,东亚银行有限公司,16,625972,贷记卡
4061,东亚银行有限公司,16,625973,贷记卡
4062,南洋商业银行,16,625093,贷记卡
4063,南洋商业银行,16,625095,贷记卡
4064,北京银行,16,522001,贷记卡
4065,北京银行,16,622163,贷记卡
4066,北京银行,16,622853,贷记卡
4067,北京银行,16,628203,贷记卡
4068,北京银行,16,622851,贷记卡
4069,北京银行,16,622852,贷记卡
4070,北京银行,16,625816,贷记卡
4071,常熟农村商业银行,16,625165,贷记卡
4072,深圳农村商业银行,16,625169,贷记卡
4073,宁波银行,16,625903,贷记卡
4074,宁波银行,16,622778,贷记卡
4075,宁波银行,16,628207,贷记卡
4076,宁波银行,16,622282,贷记卡
4077,宁波银行,16,622318,贷记卡
4078,宁波银行,16,512431,贷记卡
4079,宁波银行,16,520194,贷记卡
4080,齐鲁银行股份有限公司,16,628379,贷记卡
4081,广州银行股份有限公司,16,625050,贷记卡
4082,广州银行股份有限公司,16,625836,贷记卡
4083,广州银行股份有限公司,16,628367,贷记卡
4084,广州银行股份有限公司,16,622875,贷记卡
4085,龙江银行股份有限公司,16,628333,贷记卡
4086,张家港农村商业银行,16,625208,贷记卡
4087,张家港农村商业银行,16,628349,贷记卡
4088,河北银行股份有限公司,16,622921,贷记卡
4089,河北银行股份有限公司,16,628321,贷记卡
4090,河北银行股份有限公司,16,625598,贷记卡
4091,杭州市商业银行,19,603367,借记卡
4092,杭州市商业银行,16,622286,贷记卡
4093,杭州市商业银行,16,628236,贷记卡
4094,杭州市商业银行,16,625800,贷记卡
4095,南京银行,16,621777,借记卡
4096,成都市商业银行,16,622813,贷记卡
4097,成都市商业银行,16,622818,贷记卡
4098,成都市商业银行,16,628228,贷记卡
4099,苏州银行,16,625166,贷记卡
4100,临商银行,16,628359,贷记卡
4101,郑州银行,16,625163,贷记卡
4102,贵州省农村信用联合社,16,628341,贷记卡
4103,珠海华润银行,16,628270,贷记卡
4104,齐商银行,16,628311,贷记卡
4105,锦州银行,16,622710,贷记卡
4106,锦州银行,16,628294,贷记卡
4107,锦州银行,16,628261,贷记卡
4108,徽商银行,16,628251,贷记卡
4109,徽商银行,16,622651,贷记卡
4110,徽商银行,16,625828,贷记卡
4111,徽商银行,16,625652,贷记卡
4112,徽商银行,16,625700,贷记卡
4113,徽商银行,19,623664,借记卡
4114,徽商银行,16,625358,贷记卡
4115,重庆银行股份有限公司,16,622613,贷记卡
4116,重庆银行股份有限公司,16,628220,贷记卡
4117,哈尔滨商行,16,622809,贷记卡
4118,哈尔滨商行,16,628224,贷记卡
4119,哈尔滨银行,16,625119,贷记卡
4120,哈尔滨银行,16,625577,准贷记卡
4121,哈尔滨银行,16,625952,贷记卡
4122,哈尔滨银行,19,621752,借记卡
4123,贵阳银行股份有限公司,16,628213,贷记卡
4124,贵阳银行股份有限公司,16,622533,贷记卡
4125,贵阳银行股份有限公司,16,62519301,贷记卡
4126,贵阳银行股份有限公司,16,622537,贷记卡
4127,西安银行,16,625167,贷记卡
4128,西安银行,16,628345,贷记卡
4129,兰州银行,16,622416,贷记卡
4130,兰州银行,16,628263,贷记卡
4131,江西银行,16,622718,贷记卡
4132,江西银行,16,628305,贷记卡
4133,江西银行,16,628361,贷记卡
4134,青岛银行,16,628239,贷记卡
4135,九江银行,16,625195,贷记卡
4136,九江银行股份有限公司,16,628238,贷记卡
4137,日照银行,16,628257,贷记卡
4138,青海银行,16,622817,贷记卡
4139,青海银行,16,628287,贷记卡
4140,青海银行,16,625959,贷记卡
4141,青海银行,16,62536601,贷记卡
4142,江南农村商业银行,16,625129,贷记卡
4143,潍坊银行,16,628391,贷记卡
4144,赣州银行股份有限公司,16,628233,贷记卡
4145,营口银行,16,628264,贷记卡
4146,富滇银行,16,628231,贷记卡
4147,富滇银行,16,625157,贷记卡
4148,阜新银行股份有限公司,16,628353,贷记卡
4149,嘉兴银行,16,628327,贷记卡
4150,浙江泰隆商业银行,16,628275,贷记卡
4151,浙江泰隆商业银行,16,622565,贷记卡
4152,浙江泰隆商业银行,16,622717,准贷记卡
4153,浙江泰隆商业银行,16,622287,贷记卡
4154,内蒙古银行,16,628252,贷记卡
4155,湖州银行,16,628306,贷记卡
4156,广西北部湾银行,16,628227,贷记卡
4157,广西北部湾银行,16,623001,借记卡
4158,威海市商业银行,16,628234,贷记卡
4159,广东南粤银行股份有限公司,19,621727,借记卡
4160,广东南粤银行股份有限公司,19,623128,借记卡
4161,广东南粤银行,16,628237,贷记卡
4162,张家口银行,16,628365,贷记卡
4163,桂林银行,16,628219,贷记卡
4164,桂林银行,16,625168,贷记卡
4165,桂林银行,16,625369,贷记卡
4166,龙江银行股份有限公司,16,622270,贷记卡
4167,龙江银行股份有限公司,16,625090,贷记卡
4168,龙江银行股份有限公司,16,62536602,贷记卡
4169,龙江银行,16,625588,准贷记卡
4170,龙江银行股份有限公司,16,628368,贷记卡
4171,柳州银行,16,628293,贷记卡
4172,柳州银行,16,628373,贷记卡
4173,南充市商业银行,16,625192,贷记卡
4174,南充市商业银行,16,628276,贷记卡
4175,上海农商银行贷记卡,16,622611,贷记卡
4176,上海农商银行贷记卡,16,622722,贷记卡
4177,上海农商银行贷记卡,16,628211,贷记卡
4178,上海农商银行贷记卡,16,625500,准贷记卡
4179,上海农商银行贷记卡,16,625989,贷记卡
4180,上海农商银行贷记卡,16,625701,贷记卡
4181,晋城银行,16,628243,贷记卡
4182,广州农村商业银行,16,625080,贷记卡
4183,广州农村商业银行,16,628235,贷记卡
4184,广东顺德农村商业银行,16,628322,贷记卡
4185,广东顺德农村商业银行,16,625088,贷记卡
4186,云南省农村信用社,16,622469,贷记卡
4187,云南省农村信用社,16,628307,贷记卡
4188,承德银行,16,628229,贷记卡
4189,德州银行,16,628397,贷记卡
4190,福建省农村信用社联合社,16,622802,贷记卡
4191,福建省农村信用社联合社,16,622290,贷记卡
4192,福建省农村信用社联合社,16,628232,贷记卡
4193,福建省农村信用社联合社,16,625128,贷记卡
4194,福建省农村信用社联合社,16,625357,贷记卡
4195,天津农村商业银行,16,622829,贷记卡
4196,天津农村商业银行,16,625819,贷记卡
4197,天津农村商业银行,16,628301,贷记卡
4198,成都农村商业银行股份有限公司,16,622808,贷记卡
4199,成都农村商业银行股份有限公司,16,628308,贷记卡
4200,成都农村商业银行股份有限公司,19,623088,借记卡
4201,江苏省农村信用社联合社,16,622815,贷记卡
4202,江苏省农村信用社联合社,16,622816,贷记卡
4203,江苏省农村信用社联合社,16,628226,贷记卡
4204,江苏省农村信用社联合社,16,625189,贷记卡
4205,上饶银行,16,628223,贷记卡
4206,上饶银行,16,621416,借记卡
4207,东营银行,16,628217,贷记卡
4208,泰安银行,16,628284,贷记卡
4209,临汾市尧都区农村信用合作联社,16,625820,贷记卡
4210,临汾市尧都区农村信用合作联社,16,628382,贷记卡
4211,临汾市尧都区农村信用合作联社,16,625158,贷记卡
4212,无锡农村商业银行,16,622569,贷记卡
4213,无锡农村商业银行,16,628369,贷记卡
4214,湖南农信,16,625506,贷记卡
4215,湖南农村信用社联合社,16,622906,贷记卡
4216,湖南农村信用社联合社,16,628386,贷记卡
4217,湖南省农村信用联合社,16,625519,贷记卡
4218,江西省农村信用社联合社,16,623092,借记卡
4219,江西省农村信用社联合社,16,628392,贷记卡
4220,江西省农村信用社联合社,16,625992,贷记卡
4221,安徽省农村信用社,19,621778,借记卡
4222,安徽省农村信用社,19,621550,借记卡
4223,安徽省农村信用社,19,623220,借记卡
4224,安徽省农村信用社,19,623637,借记卡
4225,邢台银行,19,620528,借记卡
4226,天津滨海农村商业银行,16,625152,贷记卡
4227,武汉农村商业银行,16,625156,贷记卡
4228,商丘市商业银行,16,628271,贷记卡
4229,华融湘江银行,16,625886,贷记卡
4230,华融湘江银行,16,628328,贷记卡
4231,晋中银行,16,628354,贷记卡
4232,中行悉尼,16,621293,借记卡
4233,中行悉尼,16,621294,借记卡
4234,中行悉尼,16,621342,借记卡
4235,中行悉尼,16,621343,借记卡
4236,中行悉尼,16,621364,借记卡
4237,中行悉尼,16,621394,借记卡
4238,"Bank of China,Canada",16,623423,借记卡
4239,中行印尼分行,16,621248,借记卡
4240,中行日本分行,16,621215,借记卡
4241,中国银行首尔分行,16,621249,借记卡
4242,Bank of China,16,625829,贷记卡
4243,Bank of China,16,625943,贷记卡
4244,中行菲律宾分行,16,621231,借记卡
